xRot	yRot	zRot	xAcc	yAcc	zAcc	status	seqnum	temp
-1.19670275467e-07	-3.8651133849e-08	-1.34461215495e-08	0.000873615616001	0.000737985945307	0.998998343945	True	60	28	
-1.97041440941e-08	1.15332042583e-07	-5.50593846071e-08	-0.00326345022768	0.00141145987436	0.995700895786	True	61	28	
8.69512888357e-08	1.26264069422e-07	1.19324795378e-07	-0.00255336030386	0.00111217075028	1.00047051907	True	62	28	
1.50336276761e-07	-8.90831870493e-08	5.36280131413e-09	-0.00210546050221	-0.00217440631241	1.00029313564	True	63	28	
7.28846742959e-08	4.16182714957e-08	1.3917744468e-07	-0.00202228920534	0.00183744938113	1.00146377087	True	64	28	
1.65846017808e-07	1.58151483021e-08	7.80217277452e-08	-0.001092508086	0.00401654886082	0.99878770113	True	65	28	
1.526034481e-07	3.59564444885e-09	1.99758831698e-09	-0.00349500682205	-0.00362492864951	0.998185157776	True	66	28	
1.45736606783e-07	8.63170228627e-08	1.60439924457e-07	-0.000565898604691	0.00034769938793	1.00193572044	True	67	28	
1.8352508846e-08	4.69610306197e-08	2.13776488067e-07	0.00162258720957	-0.000591694377363	0.998325288296	True	68	28	
-6.32899528341e-08	2.55142623473e-07	1.54497641347e-07	-0.00196716468781	-0.00246231420897	0.998445987701	True	69	28	
2.53072798273e-08	1.45007177821e-07	8.4556972979e-08	-0.00249585113488	0.00144875189289	1.00191855431	True	70	28	
9.97223494892e-08	-8.33711197856e-08	-5.63891404681e-08	-0.00364966527559	-2.165013575e-05	0.999580264091	True	71	28	
2.44752627054e-08	6.34176160474e-08	-1.55229940901e-07	-0.00137673749123	0.00220248568803	0.999455273151	True	72	28	
-9.50329770433e-09	2.03675526222e-07	1.07251615589e-07	-0.000308677728754	0.00484811002389	1.00347113609	True	73	28	
-1.55105295274e-09	-2.35573605067e-09	1.54921252715e-07	-0.00305588194169	0.00231616036035	1.00057554245	True	74	28	
4.31722355643e-08	1.23225916582e-07	1.29804817561e-07	-0.0050054397434	0.000818285683636	1.00129187107	True	75	28	
-9.51828553752e-08	5.54924390883e-08	-3.67849151139e-09	-0.0038005723618	-0.00135611579753	1.00268924236	True	76	28	
-1.77357695197e-09	-5.68141302892e-08	-1.89075777257e-07	-0.00471202563494	-0.000677713251207	0.999446094036	True	77	28	
-1.9699240017e-09	1.95933878899e-07	-7.93991095094e-09	-0.00407682545483	0.0014037496876	1.00094091892	True	78	28	
1.05387357507e-07	-4.0038599991e-08	1.47890446556e-07	-0.0024382174015	-0.00168715114705	0.999196052551	True	79	28	
1.73728508912e-07	-9.06954511493e-08	2.19440366322e-07	-0.00537121994421	-0.000259670632659	1.00047552586	True	80	28	
2.14051194547e-08	-6.36426022993e-08	1.42014158655e-07	-0.00578714441508	-0.000132239278173	1.00244688988	True	81	28	
7.64739809256e-08	-1.69565126384e-08	5.33592547924e-08	-0.000398095464334	0.00226968689822	0.999824821949	True	82	28	
3.88910486038e-08	6.54733511851e-08	7.65821042137e-08	-0.000772843079176	0.00426862202585	1.00254011154	True	83	28	
-8.44579588488e-08	8.35478957129e-08	2.51992382516e-08	-0.00354075757787	-0.00171464693267	1.00482273102	True	84	28	
-2.07815844533e-08	1.2959530693e-07	3.71462895998e-08	-0.00388309080154	0.00142663507722	1.00158798695	True	85	28	
1.41759230132e-07	1.18068799182e-08	-1.73127769898e-08	-0.0036391497124	0.000964213104453	0.99725484848	True	86	28	
8.1064776225e-08	-7.45802353208e-08	7.30041733732e-08	-0.00322218472138	-0.00257557746954	0.997068762779	True	87	28	
-2.9465605067e-08	-2.88890369404e-08	1.43093757288e-07	0.000305978552205	-0.000503127870616	0.9995033741	True	88	28	
1.0293832986e-07	1.14763331283e-07	1.62377247648e-07	-0.00344915548339	-0.000857672072016	0.999816656113	True	89	28	
-2.01705017133e-08	9.95291387085e-08	8.81209558656e-08	-0.00472934357822	0.00071052176645	0.997195184231	True	90	28	
5.79335113216e-09	2.22695391017e-08	-4.43743388701e-08	-0.00219185836613	-0.00298174563795	0.998652637005	True	91	28	
1.3493870199e-07	1.85111716178e-07	8.88601832116e-08	-0.00418736878783	0.00121273717377	0.99642431736	True	92	28	
6.42726760702e-09	-3.57495579806e-08	-2.08791850476e-09	-0.000989966327325	0.00447878660634	0.998061358929	True	93	28	
5.1427548442e-08	5.08805761967e-08	2.93101578563e-08	-0.00252368859947	0.000335438962793	1.00149655342	True	94	28	
1.52183297075e-08	1.17243239117e-07	6.3062451261e-08	-0.00111653923523	0.00107108941302	1.00132918358	True	95	28	
-5.81745152051e-10	6.42176090082e-08	-7.6847634034e-08	-0.000655756855849	-0.00113579665776	1.00201272964	True	96	28	
1.30694047584e-07	1.66275668789e-07	8.26962534006e-08	-0.00339244282804	-0.00360951456241	1.00067842007	True	97	28	
-5.59755042318e-09	-5.5727853443e-09	4.96139023198e-08	-0.00117230066098	0.00413194252178	0.998446345329	True	98	28	
3.98637141075e-08	-2.09929513773e-08	1.22196297525e-07	-0.00265967031009	0.00351063720882	0.997894346714	True	99	28	
1.02890787446e-07	-4.47455477115e-08	3.55120199913e-08	-0.00258013722487	0.00256529869512	0.999430418015	True	100	28	
-1.64423852311e-08	2.62659032302e-08	1.10982298906e-07	-0.0019691050984	-0.00229956628755	1.00024759769	True	101	28	
3.13257508822e-08	7.72374946223e-08	1.42640359968e-07	-0.00232637301087	-0.00228132563643	0.999454140663	True	102	28	
4.57936488729e-09	-3.79867550748e-08	1.25303756704e-07	-0.00133957061917	0.00214027357288	0.999469459057	True	103	28	
1.91437994346e-08	9.76359046945e-08	1.26241857856e-07	-0.00179228791967	-0.00161678728182	1.00197649002	True	104	28	
2.11823731888e-08	2.59690551729e-07	7.42518722063e-08	-0.000553831225261	0.00202438863926	0.999423086643	True	105	28	
9.53664169856e-08	1.29034617657e-07	1.39456133752e-07	-0.00514490250498	-0.00240451167338	0.99805611372	True	106	28	
1.09095928735e-07	6.19443127903e-08	3.32657457136e-08	-0.00261387205683	0.000780590286013	0.999105095863	True	107	28	
5.67562103981e-08	-5.6109922042e-08	2.73686371344e-08	-0.00144621205982	0.000395899725845	0.998213589191	True	108	28	
9.25710637034e-08	2.31614745161e-08	1.94369462747e-08	-0.00228553637862	-0.00161338259932	0.998677968979	True	109	28	
1.60574970209e-07	-7.9994091351e-09	-2.68507935886e-08	-0.0019994713366	0.000737940601539	0.997438907623	True	110	28	
1.75172530703e-07	-6.35993941955e-08	7.82101068353e-08	-0.00282086385414	-0.00637113442644	0.99770283699	True	111	28	
-4.48671233499e-09	1.46767007436e-07	4.67045246921e-08	-0.00332241645083	0.00124032213353	1.00193095207	True	112	28	
3.84681833054e-08	2.94288629021e-08	7.39104022429e-09	-0.00195540999994	0.00221606623381	0.997125506401	True	113	28	
6.18287359089e-08	-3.27642588616e-08	1.55564336524e-07	-0.00189020810649	-0.00577981211245	0.99851667881	True	114	28	
-7.12878218678e-08	1.30327478587e-07	2.82218763914e-08	-0.00184141029604	0.00283093634062	0.999484479427	True	115	28	
9.72758300577e-08	1.44736034713e-07	1.28252594322e-07	-0.00164762511849	0.00164773163851	0.998268306255	True	116	28	
1.76019284481e-07	2.70496713028e-07	8.60127169489e-09	-0.00064756924985	0.0017077238299	1.00211203098	True	117	28	
1.57487505703e-07	3.65267034397e-08	4.62825369141e-08	-0.000461455783807	0.00075922551332	0.997457623482	True	118	28	
1.37332932582e-07	-1.77084530151e-07	1.31028627948e-07	-0.00335263647139	-0.00220540934242	0.997408747673	True	119	28	
5.71501637125e-08	2.36653208141e-09	5.38865165822e-08	-0.0041494993493	0.00617437064648	0.999609291553	True	120	28	
1.14062117973e-07	1.49396441884e-07	1.45065484958e-07	-0.00210009794682	-0.000608118483797	0.998724579811	True	121	28	
1.0009828344e-07	1.82490623502e-07	-7.06126073169e-08	-0.00243064132519	-0.00189898640383	1.00045883656	True	122	28	
-8.0831839e-08	-1.12870370828e-08	7.83382176905e-08	-0.00257227406837	0.00298704323359	1.00152027607	True	123	28	
5.08802564525e-08	1.494160351e-08	-3.13078665215e-08	0.000896529469173	0.00106466072612	0.997945606709	True	124	28	
1.4277173932e-07	-6.65192629867e-08	1.91319102782e-08	0.000422358338255	0.00219041388482	0.999973058701	True	125	28	
4.88086939754e-08	-6.11307484633e-08	5.42737268461e-08	-0.00707177259028	-0.000638169993181	1.00070405006	True	126	28	
7.31417344468e-08	1.08114676323e-07	-2.92613826502e-08	-0.00435964949429	-0.00162613182329	0.998827278614	True	127	28	
3.92857018028e-08	1.68587121152e-07	1.64011268566e-07	0.000877710699569	0.00245827483013	0.996674537659	True	0	28	
8.84627908704e-08	-8.82024835391e-08	4.30191171574e-08	-0.000429879553849	-0.00102337892167	0.99977439642	True	1	28	
1.42113279367e-07	4.34151345985e-08	3.2670435246e-08	-0.00406659394503	0.00130776187871	1.0012909174	True	2	28	
2.21132836487e-07	2.35837447349e-08	5.53621433141e-08	-0.00277949171141	0.00254568643868	1.00149738789	True	3	28	
9.28706000991e-08	4.36292566519e-08	7.61227525459e-08	0.000128418789245	0.000861951499246	0.999227285385	True	4	28	
1.522932358e-08	4.50661232776e-08	1.63100992268e-07	-0.000338009733241	0.00194810808171	0.99903857708	True	5	28	
3.84851173152e-09	-6.24430285256e-08	1.67984467225e-07	-0.0016752933152	-0.00167587934993	1.00272893906	True	6	28	
7.47602939555e-08	1.41323113212e-07	1.18420970807e-07	-0.00297253672034	0.00611558649689	1.00332391262	True	7	28	
1.11097030242e-07	3.17536503758e-08	6.78351383954e-08	-0.00294268806465	0.00312229199335	1.00139939785	True	8	28	
-8.92400180419e-08	7.63651613056e-08	2.85536536637e-08	-0.00202778028324	0.00393573846668	0.997152268887	True	9	28	
1.29535223437e-07	1.58111660653e-07	1.04192388051e-07	-0.00198538508266	0.00385022978298	0.998439788818	True	10	28	
1.04665744516e-07	2.48006699621e-08	1.16036027009e-07	-0.00624195858836	-0.00369676435366	0.999370872974	True	11	28	
2.26738205988e-09	-6.65425536894e-09	8.69898855171e-08	-0.00194486684632	0.00237264647149	0.999013006687	True	12	28	
1.429464902e-07	5.20749416921e-08	1.95367420019e-07	-0.0017240276793	-9.98162431642e-06	1.0010945797	True	13	28	
1.14370685367e-07	-2.19343085917e-08	4.35420197675e-08	-0.00653488887474	-0.00259667402133	1.00343489647	True	14	28	
5.74728993286e-08	1.46652567423e-07	-3.00552187582e-08	-0.00118189060595	0.00216213334352	1.00154495239	True	15	28	
6.45371684982e-08	1.2243829417e-07	1.4483907762e-07	-0.00154467986431	-0.00228187022731	1.00031673908	True	16	28	
1.80275350203e-08	6.36904715634e-08	-7.55527018725e-09	-0.00187873083632	0.00286594056524	1.00270879269	True	17	28	
1.00156590577e-07	1.91783541936e-07	1.2236164082e-07	0.000373635964934	-0.000410220818594	0.999180078506	True	18	28	
1.32699383926e-07	-2.97371904878e-08	-2.16074447223e-08	-0.00385099439882	-0.0013504937524	0.999258875847	True	19	28	
2.96008959566e-08	-9.05379682337e-09	5.01949628529e-08	-0.00379359140061	0.00298769795336	1.00262641907	True	20	28	
-2.50183482819e-08	-4.87678875061e-08	2.66637840696e-07	-0.00321518466808	-0.000502342300024	1.00207221508	True	21	28	
-1.3643973773e-07	-1.30932022557e-07	7.17360819635e-08	-0.00266148615628	0.00252525717951	0.998069167137	True	22	28	
4.9504187416e-08	6.2707692372e-09	7.90758036828e-08	0.000713642453775	-0.000147821367136	0.99734300375	True	23	28	
2.08022612469e-07	-1.17979126912e-07	1.19074506699e-07	-0.00368331489153	0.00219169864431	0.998778164387	True	24	28	
5.35404289792e-08	6.43803090838e-08	1.24451574379e-07	-0.00146288983524	-0.000132821325678	1.00100660324	True	25	28	
-3.59035325914e-08	2.5019886607e-08	-2.88734796072e-08	-0.00234671193175	-0.00288879871368	1.00241196156	True	26	28	
9.61158477253e-08	-1.29944027094e-07	1.902025204e-09	-0.00417748466134	0.00161262019537	1.00170683861	True	27	28	
7.80799993549e-08	4.65056011478e-08	1.37184471782e-07	0.000367266591638	8.9017819846e-05	0.999894559383	True	28	28	
5.51035874707e-08	4.43444285736e-08	7.0867990587e-08	-0.00515648210421	0.00406881794333	0.9973102808	True	29	28	
1.33795055035e-07	-7.02787730233e-08	6.37311927676e-08	-0.00237845419906	0.000781889189966	1.00098109245	True	30	28	
9.2229782922e-08	2.91677668685e-08	7.77226674131e-08	0.00320746353827	0.000346936518326	0.997741699219	True	31	28	
-1.78109011983e-08	-9.69357714098e-08	3.06592689014e-08	0.000112343426736	0.00542063266039	0.999975144863	True	32	28	
3.71432626878e-08	-3.07474365968e-08	-5.78913841309e-08	-0.000142189164762	-0.00278563564643	1.00065124035	True	33	28	
6.15591888575e-09	2.03645512897e-07	-7.61395781979e-08	-0.00188943580724	0.000744668592233	0.996141791344	True	34	28	
1.3385648856e-07	2.37357227206e-08	5.39520872422e-09	0.000969581305981	0.000239389220951	1.00083434582	True	35	28	
1.4275163096e-07	1.20804443782e-07	1.11188761309e-07	0.00200737523846	-0.000860486761667	0.998981356621	True	36	28	
-8.98868446342e-09	-3.05425196245e-08	1.47899314129e-07	-0.000648491433822	0.00179202947766	0.996713876724	True	37	28	
9.40100122193e-08	-1.35978135418e-08	-1.12114797446e-08	-0.00308926729485	-0.000824486312922	0.997212767601	True	38	28	
3.49607311989e-08	6.1150828401e-08	2.20072593038e-07	-0.00511785922572	-0.00184723280836	0.998997986317	True	39	28	
-2.53298715336e-08	-1.21678937148e-07	1.67435942444e-07	-4.22706070822e-05	-0.000228060380323	1.00251090527	True	40	28	
1.28128775145e-07	-6.84762735403e-09	1.23254523032e-07	-0.0011143569136	0.00366674503312	0.999705314636	True	41	28	
9.66865556506e-08	1.72579731839e-07	9.89131336837e-08	-0.00375923025422	0.00352915213443	1.00164711475	True	42	28	
4.56705038232e-08	8.4385778365e-09	6.77449847331e-08	-0.00135977531318	0.00109452393372	1.00031638145	True	43	28	
1.45246033867e-07	-3.19400932369e-08	1.05183517007e-07	0.000714139896445	0.00246228580363	0.998259246349	True	44	28	
9.19368901009e-08	1.01634583416e-07	1.82677041494e-07	-0.00148991751485	0.00254961871542	0.998083233833	True	45	28	
1.28964742885e-07	4.96230505576e-08	2.5788992275e-08	-0.00377670885064	-0.000366411113646	0.999165117741	True	46	28	
2.22714845677e-07	3.89203371753e-08	-1.59828719148e-08	-0.00210163695738	0.000592568423599	1.00311684608	True	47	28	
2.7894882848e-08	9.90333361983e-08	9.47805656182e-09	0.00080964260269	-0.0022832241375	1.0010342598	True	48	28	
-1.49167348695e-07	2.5023030048e-07	-5.82800785409e-09	0.000343063962646	0.00153380376287	1.00002849102	True	49	28	
4.07964719784e-08	1.80177323728e-07	9.35256636581e-08	-0.00130594568327	0.00637691980228	1.00173187256	True	50	28	
3.59514942261e-08	-5.14029387944e-08	6.93301416277e-08	-0.00288160401396	0.00178628985304	0.998928904533	True	51	28	
-5.45179901223e-09	-3.80564841862e-08	1.79299277647e-07	-0.000838390609715	0.00191706372425	0.999162733555	True	52	28	
1.39624503959e-07	-3.75754467541e-08	-7.77122544093e-09	-0.00152796134353	0.00129921582993	0.999850809574	True	53	28	
2.35674431082e-08	8.93758311804e-08	1.14361057513e-07	-0.00286342040636	0.0038865339011	1.00059330463	True	54	28	
5.41105791285e-08	-3.34673089242e-08	2.24718363029e-07	-0.000818047788925	0.00200049532577	0.998993754387	True	55	28	
1.2850378539e-07	-4.31491038455e-08	-1.38557343377e-08	-0.000698126037605	-0.0046769217588	0.997072935104	True	56	28	
2.45769040674e-08	-1.58688138185e-08	-2.6068553538e-08	-0.00194822694175	0.00505465408787	0.999784469604	True	57	28	
8.0749188669e-08	-1.40330826071e-07	-4.07892741805e-08	0.000865571433678	-7.02908728272e-05	1.00069570541	True	58	28	
1.43820486187e-07	9.67471791569e-08	3.31246674534e-09	-0.0012229566928	-0.00415938999504	0.995931446552	True	59	28	
1.93424398276e-07	-1.94457894231e-09	4.17702707978e-08	-0.00318750925362	0.00267481105402	0.996834218502	True	60	28	
1.20092975564e-08	1.22047882911e-08	-1.55514445765e-09	-0.00322552770376	-0.000601971289143	1.00299263	True	61	28	
-3.66954377995e-09	2.2595072835e-07	1.25929304318e-07	-0.00436682393774	0.00521792052314	1.00046956539	True	62	28	
1.08397397725e-08	1.00442321127e-08	1.15896462205e-07	-0.00280779693276	0.00273289531469	1.00082540512	True	63	28	
2.50615705966e-09	-4.21312051913e-08	-9.27343180024e-08	0.000439810508396	-0.00137320463546	0.99867939949	True	64	28	
1.83465346026e-07	-4.24365929064e-08	3.00111935303e-08	-0.000350546091795	0.00370403379202	0.99458438158	True	65	28	
6.8540309428e-08	1.21394478469e-07	7.91889842588e-09	-0.000906354398467	0.00315022212453	0.999296844006	True	66	28	
-1.86369017996e-08	-4.99075838434e-08	9.06846508997e-08	-0.00105498405173	0.00360677344725	1.00058341026	True	67	28	
2.1214880519e-07	-6.75354128177e-09	1.7382507167e-07	-0.00465198699385	0.00434001907706	0.998258411884	True	68	28	
-2.31450627552e-08	3.81767875979e-07	-8.8829047229e-08	-0.000293612771202	0.00238304887898	0.997193157673	True	69	28	
-1.93154310324e-08	-5.23912859762e-08	-1.30589086211e-07	0.000385625142371	0.0055067492649	0.998721241951	True	70	28	
-6.06509615864e-08	6.19387066081e-08	5.01167747302e-08	-0.00572822755203	0.0027133517433	1.00053048134	True	71	28	
7.68411183572e-08	1.42989421192e-07	1.16458203081e-07	-0.00254918145947	-0.00284035224468	1.00000441074	True	72	28	
1.29256093828e-07	9.64631041711e-08	-4.34708233854e-08	0.00245762290433	-0.00370072503574	1.00116586685	True	73	28	
-1.17171881087e-08	4.33693170265e-09	-9.00982186636e-08	-0.00287263700739	-0.00348183163442	0.997874081135	True	74	28	
9.55800416591e-08	6.36796304576e-09	1.78753083446e-08	-0.00358441844583	-0.000144634512253	0.99709880352	True	75	28	
