xRot	yRot	zRot	xAcc	yAcc	zAcc	status	seqnum	temp
6.92488413279e-08	1.24978782878e-07	4.59228530758e-08	1.0006248951	0.000703097728547	-0.00480350246653	True	115	33	
-2.7088571386e-08	2.44167530639e-09	1.90706273884e-07	0.996802568436	-0.00182276254054	-0.000576235994231	True	116	33	
-1.23745593328e-07	-6.18620266124e-09	1.46218281927e-08	0.99684381485	-1.364974014e-05	-0.00262426165864	True	117	33	
-1.69824705409e-08	-2.92802866397e-08	9.94177273839e-09	0.998114705086	-0.000760538328905	-0.00478476192802	True	118	33	
1.29597630405e-08	-1.58172781539e-08	9.82329169119e-08	0.999637544155	0.000988245941699	0.000110981825856	True	119	33	
-4.80009134662e-08	6.90509978085e-08	1.36717957844e-07	0.997510313988	-0.00028583270614	0.00228430679999	True	120	33	
-5.70462717064e-08	2.10214167851e-07	1.00769348421e-07	0.99632191658	-0.00313480244949	-0.002416706644	True	121	33	
1.49130315208e-07	7.61816210115e-08	1.32881623927e-07	1.00238907337	0.000861100677866	-0.00308739370666	True	122	33	
1.64209623676e-08	4.13355500939e-08	1.27226115865e-07	0.999111235142	-0.0014077022206	-0.00144060223829	True	123	33	
-3.58820742008e-08	9.46680955849e-08	8.99695820067e-08	0.999527096748	-0.00061745318817	-0.000291737058433	True	124	33	
1.76373831096e-07	4.06050624235e-08	8.03618647183e-08	0.998693883419	-0.000952714355662	-0.000269762531389	True	125	33	
8.2605446039e-08	1.13646962063e-07	1.31778620016e-07	0.996724426746	-0.00111436424777	-0.000373978284188	True	126	33	
-5.87559441101e-08	2.69256297258e-08	4.4486757389e-08	0.996445536613	0.00195533456281	-0.00316443596967	True	127	33	
-7.84012499366e-08	-1.18429653639e-07	8.07473341524e-08	0.997142255306	0.000741043360904	-0.00457109464332	True	0	33	
-1.77444864358e-11	7.59261453709e-08	1.15474790618e-07	1.00083684921	-0.00213391240686	-0.00100285222288	True	1	33	
8.95154261826e-09	6.38002930486e-08	2.80382352003e-07	0.99931538105	-0.00152250193059	-0.00258799642324	True	2	33	
-5.7190612246e-09	4.72230965443e-08	2.66792401504e-08	0.996401965618	-0.000709477288183	-0.0011239873711	True	3	33	
1.10960286293e-07	-1.04299850534e-07	-2.7627761412e-08	0.997750043869	0.00118134962395	0.00172472314443	True	4	33	
-2.45848985614e-09	-7.88364076243e-08	-7.15872943147e-08	1.00180447102	0.000310043396894	-0.000600440893322	True	5	33	
5.75343683806e-08	-7.86839038369e-08	5.36910000903e-08	0.998942375183	0.00314626679756	0.00116440374404	True	6	33	
-8.27520096891e-08	-3.63187346863e-08	1.5639244566e-07	0.998413860798	-6.26957626082e-05	0.00515183713287	True	7	33	
